vehicle_id,shop_id,daily_rental_usd,available_units,condition
CAR_0317,SHOP_011,62.0,3,Good
CAR_0318,SHOP_006,63.0,3,Good
CAR_0318,SHOP_011,60.0,2,Good
CAR_0318,SHOP_010,61.0,3,Excellent
CAR_0319,SHOP_011,67.0,2,Fair
CAR_0319,SHOP_004,63.0,1,Good
CAR_0319,SHOP_006,67.0,4,Good
CAR_0320,SHOP_006,78.0,2,Good
CAR_0320,SHOP_007,77.0,4,Good
CAR_0320,SHOP_002,82.0,3,Good
CAR_0321,SHOP_011,70.0,4,Fair
CAR_0321,SHOP_002,67.0,2,Fair
CAR_0322,SHOP_008,48.0,3,Excellent
CAR_0323,SHOP_007,64.0,1,Good
CAR_0323,SHOP_010,56.0,4,Excellent
CAR_0324,SHOP_008,71.0,2,Fair
CAR_0325,SHOP_011,69.0,3,Good
CAR_0326,SHOP_006,34.0,2,Excellent
CAR_0327,SHOP_006,54.0,4,Good
CAR_0327,SHOP_011,51.0,2,Fair
CAR_0327,SHOP_007,53.0,3,Good
CAR_0328,SHOP_007,65.0,3,Good
CAR_0328,SHOP_004,63.0,4,Fair
CAR_0329,SHOP_007,61.0,4,Good
CAR_0330,SHOP_006,57.0,4,Excellent
CAR_0331,SHOP_006,54.0,2,Excellent
CAR_0331,SHOP_007,48.0,4,Good
CAR_0331,SHOP_001,47.0,3,Good
CAR_0332,SHOP_007,31.0,2,Fair
CAR_0332,SHOP_006,31.0,3,Good
CAR_0333,SHOP_006,45.0,4,Fair
CAR_0333,SHOP_001,37.0,3,Good
CAR_0334,SHOP_001,43.0,4,Good
CAR_0335,SHOP_007,46.0,1,Excellent
CAR_0335,SHOP_001,44.0,1,Excellent
CAR_0335,SHOP_006,43.0,4,Good
CAR_0336,SHOP_006,22.0,2,Excellent
CAR_0336,SHOP_007,22.0,4,Good
CAR_0336,SHOP_011,20.0,4,Fair
CAR_0337,SHOP_001,26.0,4,Excellent
CAR_0338,SHOP_007,37.0,3,Good
CAR_0339,SHOP_001,37.0,4,Good
CAR_0340,SHOP_007,37.0,2,Good
CAR_0341,SHOP_007,42.0,3,Good
CAR_0342,SHOP_011,44.0,1,Good
CAR_0342,SHOP_006,45.0,4,Good
CAR_0343,SHOP_006,38.0,1,Excellent
CAR_0343,SHOP_011,37.0,4,Fair
CAR_0343,SHOP_007,41.0,1,Excellent
CAR_0344,SHOP_001,18.0,4,Fair
CAR_0344,SHOP_011,22.0,3,Excellent
CAR_0344,SHOP_006,25.0,1,Good
CAR_0345,SHOP_001,25.0,4,Good
CAR_0346,SHOP_006,25.0,3,Excellent
CAR_0347,SHOP_011,27.0,3,Excellent
CAR_0348,SHOP_006,30.0,4,Excellent
CAR_0349,SHOP_001,25.0,2,Fair
CAR_0349,SHOP_006,31.0,3,Fair
CAR_0350,SHOP_006,25.0,1,Good
CAR_0350,SHOP_001,24.0,4,Good
CAR_0350,SHOP_011,32.0,3,Fair
CAR_0351,SHOP_002,42.0,3,Fair
CAR_0351,SHOP_010,47.0,3,Fair
CAR_0352,SHOP_001,52.0,4,Excellent
CAR_0352,SHOP_007,58.0,3,Good
CAR_0353,SHOP_010,83.0,3,Good
CAR_0353,SHOP_002,87.0,2,Fair
CAR_0353,SHOP_001,86.0,1,Excellent
CAR_0354,SHOP_011,88.0,4,Good
CAR_0355,SHOP_011,47.0,1,Good
CAR_0355,SHOP_006,50.0,4,Excellent
CAR_0356,SHOP_001,70.0,1,Good
CAR_0357,SHOP_008,70.0,4,Fair
CAR_0357,SHOP_011,78.0,2,Good
CAR_0358,SHOP_010,89.0,2,Good
CAR_0358,SHOP_011,88.0,4,Good
CAR_0358,SHOP_007,86.0,4,Good
CAR_0359,SHOP_006,80.0,1,Good
CAR_0359,SHOP_007,80.0,2,Fair
CAR_0360,SHOP_007,61.0,4,Excellent
CAR_0360,SHOP_004,56.0,1,Fair
CAR_0360,SHOP_010,58.0,4,Good
CAR_0361,SHOP_008,68.0,2,Good
CAR_0361,SHOP_010,68.0,2,Fair
CAR_0362,SHOP_007,47.0,4,Good
CAR_0362,SHOP_011,48.0,4,Good
CAR_0363,SHOP_011,35.0,4,Good
CAR_0363,SHOP_007,32.0,2,Good
CAR_0364,SHOP_011,78.0,1,Fair
CAR_0364,SHOP_007,79.0,2,Fair
CAR_0364,SHOP_006,78.0,1,Fair
CAR_0365,SHOP_001,82.0,3,Good
CAR_0365,SHOP_006,80.0,2,Fair
CAR_0365,SHOP_008,85.0,1,Fair
CAR_0366,SHOP_005,136.0,4,Fair
CAR_0366,SHOP_012,136.0,3,Excellent
CAR_0367,SHOP_012,139.0,3,Good
CAR_0368,SHOP_005,137.0,4,Good
CAR_0368,SHOP_012,141.0,4,Excellent
CAR_0369,SHOP_007,44.0,2,Good
CAR_0370,SHOP_011,47.0,4,Good
CAR_0370,SHOP_007,46.0,1,Fair
CAR_0371,SHOP_011,46.0,1,Excellent
CAR_0372,SHOP_011,49.0,3,Good
CAR_0372,SHOP_004,52.0,2,Fair
CAR_0372,SHOP_001,51.0,1,Fair
CAR_0373,SHOP_011,69.0,3,Excellent
CAR_0373,SHOP_007,66.0,1,Excellent
CAR_0373,SHOP_002,71.0,1,Good
CAR_0374,SHOP_004,72.0,2,Good
CAR_0374,SHOP_008,73.0,4,Fair
CAR_0374,SHOP_006,72.0,4,Good
CAR_0375,SHOP_001,63.0,4,Fair
CAR_0376,SHOP_006,64.0,2,Fair
CAR_0377,SHOP_002,60.0,1,Good
CAR_0377,SHOP_010,58.0,1,Excellent
CAR_0377,SHOP_001,64.0,2,Good
CAR_0378,SHOP_001,58.0,1,Good
CAR_0378,SHOP_007,63.0,4,Good
CAR_0379,SHOP_007,40.0,4,Excellent
CAR_0379,SHOP_001,39.0,4,Good
CAR_0379,SHOP_011,44.0,3,Excellent
CAR_0380,SHOP_007,36.0,1,Good
CAR_0380,SHOP_006,38.0,2,Good
CAR_0380,SHOP_001,42.0,4,Fair
CAR_0381,SHOP_001,52.0,4,Fair
CAR_0381,SHOP_006,53.0,2,Good
CAR_0381,SHOP_007,56.0,2,Good
CAR_0382,SHOP_007,66.0,1,Good
CAR_0382,SHOP_008,67.0,4,Good
CAR_0383,SHOP_010,49.0,4,Fair
CAR_0384,SHOP_002,78.0,4,Fair
CAR_0384,SHOP_004,75.0,1,Good
CAR_0384,SHOP_006,76.0,3,Good
CAR_0385,SHOP_007,48.0,4,Fair
CAR_0385,SHOP_001,50.0,1,Excellent
CAR_0385,SHOP_006,48.0,3,Excellent
CAR_0386,SHOP_006,49.0,2,Fair
CAR_0386,SHOP_001,46.0,2,Good
CAR_0386,SHOP_011,54.0,1,Fair
CAR_0387,SHOP_007,48.0,1,Fair
CAR_0387,SHOP_011,54.0,1,Good
CAR_0388,SHOP_001,33.0,3,Fair
CAR_0389,SHOP_001,31.0,2,Good
CAR_0390,SHOP_011,31.0,3,Good
CAR_0391,SHOP_006,41.0,3,Good
CAR_0391,SHOP_001,37.0,1,Good
CAR_0392,SHOP_008,64.0,3,Good
CAR_0392,SHOP_006,62.0,2,Good
CAR_0393,SHOP_002,62.0,2,Fair
CAR_0394,SHOP_007,56.0,3,Fair
CAR_0394,SHOP_006,59.0,1,Excellent
CAR_0395,SHOP_011,50.0,3,Good
CAR_0395,SHOP_007,50.0,4,Good
CAR_0396,SHOP_006,52.0,1,Fair
CAR_0396,SHOP_007,58.0,3,Excellent
CAR_0396,SHOP_008,60.0,4,Good
CAR_0397,SHOP_007,39.0,4,Good
CAR_0397,SHOP_001,34.0,3,Good
CAR_0398,SHOP_011,37.0,4,Good
CAR_0398,SHOP_001,40.0,1,Excellent
CAR_0398,SHOP_007,32.0,4,Excellent
CAR_0399,SHOP_006,40.0,2,Fair
CAR_0400,SHOP_001,73.0,4,Good
CAR_0400,SHOP_006,83.0,2,Good
CAR_0401,SHOP_011,82.0,3,Excellent
CAR_0402,SHOP_010,77.0,1,Good
CAR_0402,SHOP_002,80.0,2,Excellent
CAR_0402,SHOP_011,77.0,3,Good
CAR_0403,SHOP_001,84.0,1,Excellent
CAR_0403,SHOP_010,80.0,1,Good
CAR_0404,SHOP_004,80.0,4,Excellent
CAR_0404,SHOP_007,78.0,3,Excellent
CAR_0404,SHOP_002,87.0,4,Good
CAR_0405,SHOP_007,34.0,4,Excellent
CAR_0405,SHOP_011,40.0,1,Excellent
CAR_0406,SHOP_007,43.0,3,Good
CAR_0406,SHOP_006,43.0,2,Good
CAR_0407,SHOP_001,46.0,1,Good
CAR_0408,SHOP_001,49.0,2,Good
CAR_0408,SHOP_006,54.0,4,Good
CAR_0409,SHOP_007,54.0,2,Excellent
CAR_0410,SHOP_006,52.0,3,Fair
CAR_0410,SHOP_011,48.0,2,Good
CAR_0410,SHOP_001,48.0,1,Good
CAR_0411,SHOP_011,58.0,3,Excellent
CAR_0411,SHOP_001,60.0,3,Good
CAR_0411,SHOP_007,57.0,2,Fair
CAR_0412,SHOP_001,58.0,2,Fair
CAR_0412,SHOP_011,56.0,2,Fair
CAR_0413,SHOP_007,58.0,1,Good
CAR_0413,SHOP_011,61.0,2,Fair
CAR_0413,SHOP_006,61.0,4,Good
CAR_0414,SHOP_007,46.0,4,Excellent
CAR_0414,SHOP_011,39.0,1,Excellent
CAR_0414,SHOP_006,42.0,1,Excellent
CAR_0415,SHOP_007,36.0,4,Fair
CAR_0415,SHOP_006,38.0,1,Good
CAR_0416,SHOP_010,65.0,1,Good
CAR_0416,SHOP_004,74.0,2,Good
CAR_0417,SHOP_011,70.0,1,Good
CAR_0417,SHOP_004,71.0,2,Excellent
CAR_0418,SHOP_001,65.0,4,Excellent
CAR_0419,SHOP_006,61.0,1,Good
CAR_0419,SHOP_008,61.0,2,Excellent
CAR_0420,SHOP_006,32.0,1,Good
CAR_0421,SHOP_008,87.0,3,Good
CAR_0421,SHOP_007,81.0,3,Excellent
CAR_0422,SHOP_011,51.0,4,Good
CAR_0423,SHOP_011,36.0,1,Fair
CAR_0423,SHOP_006,40.0,3,Excellent
CAR_0423,SHOP_007,40.0,2,Good
CAR_0424,SHOP_008,58.0,1,Excellent
CAR_0425,SHOP_006,62.0,1,Excellent
CAR_0426,SHOP_006,57.0,4,Good
CAR_0427,SHOP_006,49.0,2,Excellent
CAR_0427,SHOP_011,46.0,4,Good
CAR_0428,SHOP_001,47.0,3,Good
CAR_0428,SHOP_011,53.0,3,Excellent
CAR_0429,SHOP_002,51.0,1,Good
CAR_0429,SHOP_008,47.0,1,Fair
CAR_0429,SHOP_011,45.0,4,Good
CAR_0430,SHOP_008,48.0,4,Excellent
CAR_0430,SHOP_010,48.0,3,Good
CAR_0431,SHOP_006,57.0,4,Good
CAR_0431,SHOP_001,57.0,4,Good
CAR_0431,SHOP_007,58.0,2,Good
CAR_0432,SHOP_011,54.0,1,Good
CAR_0433,SHOP_011,46.0,1,Good
CAR_0433,SHOP_007,43.0,4,Good
CAR_0433,SHOP_001,44.0,2,Fair
CAR_0434,SHOP_006,53.0,2,Good
CAR_0434,SHOP_007,44.0,2,Fair
CAR_0435,SHOP_001,52.0,4,Excellent
CAR_0435,SHOP_006,49.0,2,Fair
CAR_0435,SHOP_011,44.0,1,Fair
CAR_0436,SHOP_012,75.0,2,Good
CAR_0436,SHOP_010,68.0,3,Fair
CAR_0436,SHOP_004,72.0,3,Good
CAR_0437,SHOP_002,50.0,1,Good
CAR_0437,SHOP_004,49.0,1,Good
CAR_0438,SHOP_006,87.0,4,Good
CAR_0439,SHOP_008,86.0,3,Good
CAR_0439,SHOP_010,90.0,4,Good
CAR_0440,SHOP_007,86.0,3,Excellent
CAR_0441,SHOP_008,51.0,3,Good
CAR_0442,SHOP_002,50.0,3,Fair
CAR_0443,SHOP_008,43.0,3,Good
CAR_0443,SHOP_010,51.0,2,Excellent
CAR_0443,SHOP_006,52.0,4,Good
CAR_0444,SHOP_001,67.0,2,Excellent
CAR_0445,SHOP_004,63.0,2,Good
CAR_0446,SHOP_007,70.0,3,Excellent
CAR_0447,SHOP_001,55.0,1,Excellent
CAR_0447,SHOP_011,59.0,2,Fair
CAR_0447,SHOP_010,57.0,1,Good
CAR_0448,SHOP_007,51.0,4,Excellent
CAR_0449,SHOP_001,44.0,4,Fair
CAR_0450,SHOP_007,45.0,4,Good
CAR_0450,SHOP_006,49.0,2,Good
CAR_0451,SHOP_001,49.0,2,Excellent
CAR_0451,SHOP_007,51.0,2,Good
CAR_0452,SHOP_011,49.0,4,Excellent
CAR_0452,SHOP_006,46.0,4,Good
CAR_0453,SHOP_007,64.0,2,Excellent
CAR_0453,SHOP_004,72.0,3,Fair
CAR_0454,SHOP_008,85.0,3,Good
CAR_0454,SHOP_001,81.0,2,Excellent
CAR_0454,SHOP_011,81.0,2,Excellent
CAR_0455,SHOP_008,78.0,4,Good
CAR_0455,SHOP_002,85.0,2,Good
CAR_0456,SHOP_001,80.0,2,Good
CAR_0457,SHOP_010,73.0,1,Good
CAR_0457,SHOP_005,71.0,4,Good
CAR_0457,SHOP_008,74.0,2,Good
CAR_0458,SHOP_006,76.0,3,Excellent
CAR_0459,SHOP_007,46.0,2,Good
CAR_0459,SHOP_001,47.0,4,Good
CAR_0459,SHOP_011,41.0,1,Excellent
CAR_0460,SHOP_002,42.0,2,Excellent
CAR_0461,SHOP_011,52.0,3,Good
CAR_0461,SHOP_001,56.0,3,Good
CAR_0461,SHOP_008,57.0,3,Excellent
CAR_0462,SHOP_008,49.0,2,Excellent
CAR_0463,SHOP_008,56.0,1,Good
CAR_0463,SHOP_006,55.0,4,Excellent
CAR_0463,SHOP_011,51.0,3,Good
CAR_0464,SHOP_002,62.0,4,Fair
CAR_0465,SHOP_007,51.0,3,Good
CAR_0465,SHOP_001,54.0,2,Fair
CAR_0465,SHOP_008,51.0,3,Good
CAR_0466,SHOP_001,55.0,4,Excellent
CAR_0467,SHOP_004,54.0,2,Excellent
CAR_0468,SHOP_008,68.0,1,Good
CAR_0468,SHOP_004,70.0,3,Good
CAR_0469,SHOP_010,79.0,1,Good
CAR_0469,SHOP_002,74.0,3,Good
CAR_0469,SHOP_008,72.0,1,Good
CAR_0470,SHOP_010,55.0,1,Excellent
CAR_0470,SHOP_007,51.0,4,Good
CAR_0471,SHOP_010,52.0,4,Good
CAR_0471,SHOP_011,53.0,1,Fair
CAR_0472,SHOP_007,54.0,2,Good
CAR_0472,SHOP_008,52.0,1,Good
CAR_0472,SHOP_004,48.0,3,Excellent
CAR_0473,SHOP_007,46.0,4,Good
CAR_0474,SHOP_008,56.0,1,Good
CAR_0474,SHOP_004,61.0,4,Excellent
CAR_0474,SHOP_007,59.0,2,Fair
CAR_0475,SHOP_007,26.0,3,Good
CAR_0476,SHOP_007,49.0,3,Good
CAR_0477,SHOP_002,82.0,1,Fair
CAR_0477,SHOP_008,86.0,4,Good
CAR_0478,SHOP_002,84.0,4,Excellent
CAR_0479,SHOP_004,88.0,4,Good
CAR_0479,SHOP_010,81.0,2,Good
CAR_0480,SHOP_006,43.0,1,Fair
CAR_0480,SHOP_010,48.0,3,Fair
CAR_0480,SHOP_007,45.0,3,Excellent
CAR_0481,SHOP_011,30.0,2,Good
CAR_0481,SHOP_006,34.0,3,Good
CAR_0481,SHOP_001,29.0,3,Fair
CAR_0482,SHOP_001,26.0,3,Excellent
CAR_0482,SHOP_007,25.0,1,Excellent
CAR_0483,SHOP_007,48.0,4,Good
CAR_0483,SHOP_001,51.0,4,Fair
CAR_0483,SHOP_011,55.0,4,Good
CAR_0484,SHOP_006,48.0,4,Excellent
CAR_0484,SHOP_001,50.0,2,Excellent
CAR_0485,SHOP_001,47.0,2,Good
CAR_0485,SHOP_011,53.0,2,Excellent
CAR_0486,SHOP_007,20.0,4,Good
CAR_0486,SHOP_001,29.0,2,Good
CAR_0487,SHOP_006,40.0,1,Excellent
CAR_0487,SHOP_001,35.0,4,Good
CAR_0488,SHOP_001,50.0,1,Fair
CAR_0488,SHOP_007,46.0,2,Good
CAR_0489,SHOP_006,41.0,1,Excellent
CAR_0489,SHOP_011,41.0,1,Good
CAR_0489,SHOP_001,44.0,3,Fair
CAR_0490,SHOP_001,47.0,4,Fair
CAR_0490,SHOP_006,43.0,3,Fair
CAR_0491,SHOP_006,49.0,4,Excellent
CAR_0492,SHOP_011,40.0,3,Good
CAR_0492,SHOP_006,31.0,4,Good
CAR_0493,SHOP_010,48.0,3,Good
CAR_0493,SHOP_001,50.0,4,Excellent
CAR_0494,SHOP_007,49.0,4,Good
CAR_0495,SHOP_006,55.0,1,Good
CAR_0495,SHOP_002,52.0,4,Fair
CAR_0496,SHOP_004,64.0,1,Good
CAR_0496,SHOP_008,56.0,4,Good
CAR_0496,SHOP_001,63.0,1,Good
CAR_0497,SHOP_004,56.0,2,Excellent
CAR_0498,SHOP_008,63.0,1,Good
CAR_0499,SHOP_007,47.0,3,Fair
CAR_0499,SHOP_001,50.0,1,Excellent
CAR_0499,SHOP_006,47.0,4,Fair
CAR_0500,SHOP_007,45.0,4,Good
CAR_0501,SHOP_008,57.0,3,Excellent
CAR_0501,SHOP_006,58.0,4,Excellent
CAR_0502,SHOP_011,74.0,2,Good
CAR_0503,SHOP_010,42.0,2,Good
CAR_0503,SHOP_011,47.0,1,Excellent
CAR_0503,SHOP_008,45.0,2,Good
CAR_0504,SHOP_001,59.0,2,Good
CAR_0504,SHOP_007,57.0,3,Good
CAR_0504,SHOP_011,55.0,4,Good
CAR_0505,SHOP_006,65.0,4,Good
CAR_0505,SHOP_004,69.0,4,Excellent
CAR_0506,SHOP_001,50.0,3,Good
CAR_0507,SHOP_004,48.0,4,Excellent
CAR_0507,SHOP_011,45.0,3,Good
CAR_0508,SHOP_011,73.0,3,Good
CAR_0508,SHOP_006,71.0,2,Excellent
CAR_0509,SHOP_006,53.0,3,Good
CAR_0509,SHOP_007,56.0,4,Good
CAR_0509,SHOP_011,52.0,4,Fair
CAR_0510,SHOP_002,62.0,2,Good
CAR_0510,SHOP_011,62.0,2,Fair
CAR_0511,SHOP_006,59.0,3,Good
CAR_0511,SHOP_008,63.0,2,Good
CAR_0511,SHOP_007,56.0,2,Good
CAR_0512,SHOP_011,63.0,2,Good
CAR_0512,SHOP_002,62.0,2,Good
CAR_0512,SHOP_004,57.0,3,Fair
CAR_0513,SHOP_007,51.0,3,Fair
CAR_0513,SHOP_006,56.0,4,Excellent
CAR_0514,SHOP_011,53.0,1,Fair
CAR_0514,SHOP_007,56.0,1,Fair
CAR_0514,SHOP_001,52.0,4,Excellent
CAR_0515,SHOP_006,48.0,2,Good
CAR_0516,SHOP_002,57.0,4,Good
CAR_0516,SHOP_010,51.0,2,Excellent
CAR_0517,SHOP_011,38.0,2,Good
CAR_0517,SHOP_001,41.0,1,Fair
CAR_0518,SHOP_007,54.0,2,Good
CAR_0518,SHOP_011,57.0,1,Good
CAR_0519,SHOP_008,56.0,4,Fair
CAR_0519,SHOP_010,56.0,4,Fair
CAR_0519,SHOP_011,52.0,2,Good
CAR_0520,SHOP_002,61.0,2,Excellent
CAR_0521,SHOP_007,63.0,2,Good
CAR_0521,SHOP_004,69.0,3,Good
CAR_0521,SHOP_011,64.0,4,Good
CAR_0522,SHOP_010,63.0,1,Good
CAR_0523,SHOP_011,67.0,3,Fair
CAR_0523,SHOP_006,71.0,2,Good
CAR_0524,SHOP_001,89.0,2,Good
CAR_0524,SHOP_004,94.0,4,Excellent
CAR_0525,SHOP_001,53.0,2,Good
CAR_0526,SHOP_004,48.0,2,Excellent
CAR_0526,SHOP_008,51.0,1,Fair
CAR_0526,SHOP_011,56.0,3,Excellent
CAR_0527,SHOP_012,125.0,1,Excellent
CAR_0527,SHOP_005,115.0,1,Fair
CAR_0528,SHOP_001,55.0,3,Fair
CAR_0528,SHOP_011,58.0,2,Excellent
CAR_0529,SHOP_011,44.0,1,Good
CAR_0529,SHOP_007,46.0,2,Fair
CAR_0530,SHOP_007,45.0,1,Good
CAR_0531,SHOP_002,48.0,4,Good
CAR_0532,SHOP_006,42.0,3,Good
CAR_0532,SHOP_004,44.0,4,Good
CAR_0532,SHOP_002,42.0,4,Good
CAR_0533,SHOP_008,72.0,3,Good
CAR_0533,SHOP_004,63.0,1,Excellent
CAR_0533,SHOP_011,71.0,4,Good
CAR_0534,SHOP_002,78.0,1,Excellent
CAR_0535,SHOP_001,46.0,4,Good
CAR_0535,SHOP_011,43.0,1,Excellent
CAR_0536,SHOP_006,49.0,3,Good
CAR_0537,SHOP_006,43.0,1,Excellent
CAR_0537,SHOP_008,49.0,1,Excellent
CAR_0537,SHOP_002,49.0,2,Good
CAR_0538,SHOP_004,56.0,3,Excellent
CAR_0538,SHOP_008,51.0,3,Good
CAR_0539,SHOP_002,52.0,4,Good
CAR_0540,SHOP_008,54.0,4,Fair
CAR_0540,SHOP_010,54.0,2,Excellent
CAR_0541,SHOP_001,52.0,1,Good
CAR_0542,SHOP_001,39.0,4,Fair
CAR_0543,SHOP_006,45.0,3,Excellent
CAR_0544,SHOP_001,48.0,2,Fair
CAR_0544,SHOP_007,48.0,1,Fair
CAR_0544,SHOP_011,43.0,1,Good
CAR_0545,SHOP_006,42.0,2,Good
CAR_0545,SHOP_007,44.0,1,Fair
CAR_0545,SHOP_001,46.0,2,Fair
CAR_0546,SHOP_008,50.0,4,Good
CAR_0546,SHOP_004,51.0,1,Excellent
CAR_0547,SHOP_007,52.0,4,Fair
CAR_0547,SHOP_001,52.0,1,Fair
CAR_0547,SHOP_008,46.0,3,Good
CAR_0548,SHOP_002,48.0,4,Fair
CAR_0549,SHOP_008,56.0,4,Fair
CAR_0550,SHOP_011,71.0,4,Good
CAR_0551,SHOP_001,57.0,1,Excellent
CAR_0552,SHOP_004,82.0,1,Excellent
CAR_0552,SHOP_006,85.0,3,Good
CAR_0553,SHOP_007,77.0,3,Good
CAR_0553,SHOP_011,78.0,2,Fair
CAR_0553,SHOP_001,73.0,4,Good
CAR_0554,SHOP_006,46.0,1,Good
CAR_0554,SHOP_004,42.0,3,Good
CAR_0554,SHOP_007,47.0,3,Excellent
CAR_0555,SHOP_007,54.0,4,Good
CAR_0556,SHOP_011,47.0,4,Excellent
CAR_0556,SHOP_010,43.0,2,Good
CAR_0556,SHOP_004,41.0,4,Good
CAR_0557,SHOP_004,63.0,2,Good
CAR_0557,SHOP_006,56.0,4,Excellent
CAR_0558,SHOP_011,57.0,1,Fair
CAR_0558,SHOP_006,54.0,2,Fair
CAR_0558,SHOP_007,49.0,1,Fair
CAR_0559,SHOP_004,45.0,2,Good
CAR_0559,SHOP_006,47.0,2,Excellent
CAR_0559,SHOP_008,44.0,3,Fair
CAR_0560,SHOP_001,95.0,2,Good
CAR_0560,SHOP_010,89.0,3,Good
CAR_0561,SHOP_007,66.0,2,Fair
CAR_0561,SHOP_011,64.0,3,Good
CAR_0562,SHOP_011,48.0,2,Good
CAR_0562,SHOP_007,43.0,3,Good
CAR_0562,SHOP_001,50.0,2,Good
CAR_0563,SHOP_008,70.0,3,Excellent
CAR_0563,SHOP_011,73.0,4,Fair
CAR_0563,SHOP_012,72.0,3,Fair
CAR_0564,SHOP_008,68.0,1,Fair
CAR_0565,SHOP_006,56.0,1,Good
CAR_0566,SHOP_007,85.0,2,Good
CAR_0566,SHOP_010,84.0,2,Excellent
CAR_0567,SHOP_007,36.0,2,Excellent
CAR_0567,SHOP_011,32.0,4,Excellent
CAR_0567,SHOP_006,35.0,2,Fair
CAR_0568,SHOP_007,31.0,3,Excellent
CAR_0569,SHOP_006,30.0,3,Excellent
CAR_0569,SHOP_011,26.0,3,Good
CAR_0570,SHOP_001,35.0,4,Good
CAR_0570,SHOP_006,35.0,3,Good
CAR_0570,SHOP_011,34.0,2,Good
CAR_0571,SHOP_002,74.0,1,Good
CAR_0571,SHOP_010,82.0,1,Fair
CAR_0572,SHOP_011,51.0,3,Good
CAR_0573,SHOP_002,59.0,3,Excellent
CAR_0574,SHOP_002,67.0,2,Excellent
CAR_0574,SHOP_006,64.0,3,Excellent
CAR_0575,SHOP_001,78.0,3,Fair
CAR_0575,SHOP_010,79.0,3,Excellent
CAR_0575,SHOP_004,79.0,3,Good
CAR_0576,SHOP_011,77.0,2,Fair
CAR_0577,SHOP_001,77.0,1,Good
CAR_0577,SHOP_006,74.0,2,Good
CAR_0577,SHOP_007,75.0,3,Good
CAR_0578,SHOP_011,40.0,1,Excellent
CAR_0578,SHOP_006,42.0,4,Good
CAR_0578,SHOP_007,44.0,2,Excellent
CAR_0579,SHOP_001,62.0,4,Excellent
CAR_0579,SHOP_011,57.0,3,Excellent
CAR_0579,SHOP_006,62.0,3,Fair
CAR_0580,SHOP_007,55.0,2,Good
CAR_0580,SHOP_004,60.0,1,Good
CAR_0581,SHOP_006,29.0,1,Good
CAR_0581,SHOP_011,31.0,2,Fair
CAR_0581,SHOP_007,32.0,2,Fair
CAR_0582,SHOP_011,39.0,1,Good
CAR_0582,SHOP_006,31.0,3,Excellent
CAR_0582,SHOP_007,32.0,1,Good
CAR_0583,SHOP_001,33.0,2,Good
CAR_0583,SHOP_007,31.0,4,Fair
CAR_0584,SHOP_011,28.0,4,Excellent
CAR_0584,SHOP_006,30.0,1,Excellent
CAR_0585,SHOP_007,32.0,3,Excellent
CAR_0585,SHOP_006,27.0,3,Excellent
CAR_0585,SHOP_001,27.0,4,Fair
CAR_0586,SHOP_001,32.0,1,Fair
CAR_0586,SHOP_006,26.0,2,Good
CAR_0587,SHOP_011,28.0,3,Good
CAR_0587,SHOP_007,27.0,3,Excellent
CAR_0587,SHOP_001,30.0,2,Excellent
CAR_0588,SHOP_001,45.0,4,Excellent
CAR_0589,SHOP_007,47.0,3,Good
CAR_0589,SHOP_011,49.0,2,Good
CAR_0590,SHOP_006,47.0,3,Good
CAR_0591,SHOP_007,28.0,1,Fair
CAR_0592,SHOP_001,24.0,3,Excellent
CAR_0592,SHOP_007,22.0,2,Fair
CAR_0592,SHOP_011,29.0,3,Good
CAR_0593,SHOP_008,54.0,1,Good
CAR_0593,SHOP_004,54.0,2,Good
CAR_0593,SHOP_002,52.0,3,Good
CAR_0594,SHOP_011,78.0,3,Good
CAR_0594,SHOP_012,82.0,2,Excellent
CAR_0594,SHOP_005,75.0,2,Fair
CAR_0595,SHOP_012,179.0,2,Good
CAR_0595,SHOP_005,180.0,4,Fair
CAR_0596,SHOP_008,65.0,4,Excellent
CAR_0596,SHOP_006,59.0,1,Good
CAR_0597,SHOP_011,92.0,2,Good
CAR_0598,SHOP_012,89.0,1,Excellent
CAR_0598,SHOP_002,89.0,1,Fair
CAR_0598,SHOP_010,88.0,2,Excellent
CAR_0599,SHOP_002,68.0,4,Good
CAR_0599,SHOP_005,69.0,2,Good
CAR_0599,SHOP_004,67.0,1,Fair
CAR_0600,SHOP_005,71.0,2,Good
CAR_0600,SHOP_011,73.0,2,Fair
CAR_0601,SHOP_002,67.0,2,Fair
CAR_0602,SHOP_001,24.0,4,Good
CAR_0602,SHOP_006,25.0,3,Good
CAR_0603,SHOP_011,40.0,3,Fair
CAR_0604,SHOP_011,30.0,1,Excellent
CAR_0604,SHOP_006,31.0,3,Excellent
CAR_0605,SHOP_011,42.0,3,Good
CAR_0605,SHOP_001,38.0,2,Fair
CAR_0605,SHOP_006,39.0,3,Excellent
CAR_0606,SHOP_001,22.0,2,Fair
CAR_0606,SHOP_007,23.0,3,Fair
CAR_0606,SHOP_011,27.0,1,Good
CAR_0607,SHOP_007,47.0,1,Good
CAR_0607,SHOP_001,47.0,2,Good
CAR_0608,SHOP_011,58.0,1,Good
CAR_0608,SHOP_007,56.0,3,Excellent
CAR_0609,SHOP_007,66.0,4,Good
CAR_0609,SHOP_004,65.0,4,Excellent
CAR_0610,SHOP_011,93.0,2,Good
CAR_0611,SHOP_007,28.0,2,Excellent
CAR_0611,SHOP_006,25.0,2,Fair
